0;64.50;19.77;20.04;122;0;95809.45;0.00;0.00;0.00;0.00;0.00;0.00
1;50.32;17.89;18.62;0;0;95815.59;0.00;0.00;0.00;0.00;5.80;12.70
2;56.41;14.78;15.59;0;0;95822.11;0.00;0.00;0.00;0.00;0.60;0.60
3;65.25;12.68;13.87;0;0;95833.59;0.00;0.00;0.00;0.00;0.90;1.60
4;72.62;11.75;12.97;0;0;95839.03;0.00;0.00;0.00;0.00;0.80;0.80
5;74.52;11.28;12.54;0;0;95858.55;0.00;0.00;0.00;0.00;3.90;5.30
6;77.83;11.09;12.28;0;0;95850.69;0.00;0.00;0.00;0.00;2.70;3.70
7;76.09;10.91;12.16;0;0;95850.38;0.00;0.00;0.00;0.00;2.10;2.80
8;77.15;10.76;11.99;0;0;95858.06;0.00;0.00;0.00;0.00;0.70;1.60
9;75.65;10.59;11.82;0;0;95860.03;0.00;0.00;0.00;0.00;0.70;1.50
10;76.47;10.47;11.75;0;0;95854.54;0.00;0.00;0.00;0.00;0.50;1.40
11;80.36;10.51;11.74;0;0;95865.44;0.00;0.00;0.00;0.00;0.50;2.00
12;79.34;10.45;11.71;0;0;95864.36;0.00;0.00;0.00;0.00;0.40;1.10
13;78.97;10.40;11.62;0;0;95866.97;0.00;0.00;0.00;0.00;0.40;0.40
14;80.81;10.36;11.59;0;0;95864.05;0.00;0.00;0.00;0.00;0.50;1.90
15;77.12;10.34;11.61;0;0;95862.21;0.00;0.00;0.00;0.00;0.60;0.60
16;80.19;10.44;11.71;0;0;95854.97;0.00;0.00;0.00;0.00;0.70;1.00
17;79.54;10.47;11.73;0;0;95851.27;0.00;0.00;0.00;0.00;0.60;0.90
18;80.05;10.52;11.73;0;0;95857.87;0.00;0.00;0.00;0.00;0.80;1.20
19;79.34;10.53;11.75;0;0;95861.79;0.00;0.00;0.00;0.00;1.00;1.30
20;79.75;10.55;11.79;0;0;95867.84;0.00;0.00;0.00;0.00;1.00;1.10
21;80.88;10.56;11.79;0;0;95875.73;0.00;0.00;0.00;0.00;0.70;0.70
22;83.06;10.45;11.69;0;0;95873.36;0.00;0.00;0.00;0.00;0.80;1.00
23;81.84;10.36;11.58;0;0;95873.98;0.00;0.00;0.00;0.00;1.00;1.60
24;80.81;10.38;11.63;0;0;95864.42;0.00;0.00;0.00;0.00;0.90;1.80
25;81.52;10.36;11.60;0;0;95863.48;0.00;0.00;0.00;0.00;0.80;1.30
26;80.81;10.36;11.61;0;0;95861.72;0.00;0.00;0.00;0.00;0.70;0.80
27;81.43;10.33;11.58;0;0;95872.34;0.00;0.00;0.00;0.00;0.70;1.60
28;82.35;10.33;11.60;0;0;95876.89;0.00;0.00;0.00;0.00;0.60;0.70
29;79.58;10.36;11.64;0;0;95870.18;0.00;0.00;0.00;0.00;0.50;1.60
30;79.17;10.41;11.67;0;0;95877.35;0.00;0.00;0.00;0.00;3.10;5.10
