54;55.63;13.62;13.68;62;0;96079.84;0.00;0.00;0.00;0.00;1.30;3.00
55;55.96;13.52;13.56;79;0;96077.39;0.00;0.00;0.00;0.00;1.20;3.10
56;56.37;13.44;13.47;65;0;96075.50;0.00;0.00;0.00;0.00;1.20;3.00
57;56.81;13.32;13.36;68;0;96065.94;0.00;0.00;0.00;0.00;1.20;3.20
58;57.31;13.25;13.29;66;5;96059.30;0.00;0.00;0.00;0.00;1.20;3.90
59;57.65;13.12;13.18;107;5;96051.70;0.00;0.00;0.00;0.00;1.20;3.70
60;57.95;13.01;13.08;97;5;96046.12;0.00;0.00;0.00;0.00;1.10;3.70
61;58.28;12.89;12.96;112;5;96041.25;0.00;0.00;0.00;0.00;1.10;3.80
62;58.69;12.78;12.84;103;5;96036.44;0.00;0.00;0.00;0.00;1.00;3.50
63;59.03;12.68;12.71;110;5;96025.14;0.00;0.00;0.00;0.00;1.10;3.60
64;59.43;12.60;12.60;92;5;96019.23;0.00;0.00;0.00;0.00;1.10;3.40
65;60.05;12.50;12.54;122;5;96016.06;0.00;0.00;0.00;0.00;1.10;4.20
66;60.58;12.41;12.47;85;5;96017.66;0.00;0.00;0.00;0.00;1.20;4.50
67;61.19;12.34;12.42;96;5;96011.84;0.00;0.00;0.00;0.00;1.40;5.40
68;61.71;12.27;12.37;95;5;96003.84;0.00;0.00;0.00;0.00;1.40;4.50
69;62.45;12.20;12.33;80;5;95995.33;0.00;0.00;0.00;0.00;1.50;4.70
70;62.85;12.13;12.32;98;5;95993.63;0.00;0.00;0.00;0.00;1.50;4.60
71;63.37;12.07;12.27;84;5;95983.08;0.00;0.00;0.00;0.00;1.50;5.20
72;63.98;12.01;12.26;68;0;95984.09;0.00;0.00;0.00;0.00;1.60;5.40
73;64.42;11.96;12.24;63;0;95977.95;0.00;0.00;0.00;0.00;1.70;5.60
74;64.72;11.91;12.20;53;0;95977.75;0.00;0.00;0.00;0.00;1.70;5.50
75;64.93;11.85;12.13;42;0;95979.78;0.00;0.00;0.00;0.00;1.70;4.70
76;65.03;11.79;12.04;52;0;95972.38;0.00;0.00;0.00;0.00;1.80;5.90
77;65.26;11.72;11.94;49;0;95969.25;0.00;0.00;0.00;0.00;1.70;5.80
78;65.47;11.65;11.86;68;0;95964.54;0.00;0.00;0.00;0.00;1.70;6.00
79;65.77;11.57;11.76;65;0;95959.50;0.00;0.00;0.00;0.00;1.80;6.60
80;66.01;11.49;11.65;59;0;95947.94;0.00;0.00;0.00;0.00;1.90;6.60
81;66.31;11.43;11.58;68;0;95950.77;0.00;0.00;0.00;0.00;1.80;6.70
82;66.52;11.37;11.51;77;5;95948.53;0.00;0.00;0.00;0.00;1.90;6.90
83;66.66;11.32;11.46;80;5;95949.53;0.00;0.00;0.00;0.00;1.80;7.50
84;66.86;11.25;11.38;69;0;95948.91;0.00;0.00;0.00;0.00;1.90;7.80
85;67.07;11.19;11.33;64;0;95948.25;0.00;0.00;0.00;0.00;1.90;8.90
86;67.27;11.17;11.27;50;0;95947.27;0.00;0.00;0.00;0.00;1.90;8.10
87;67.47;11.11;11.24;63;0;95949.22;0.00;0.00;0.00;0.00;2.00;7.80
88;67.60;11.07;11.21;55;0;95949.83;0.00;0.00;0.00;0.00;1.90;7.20
89;67.71;11.03;11.18;62;0;95952.37;0.00;0.00;0.00;0.00;1.90;7.90
90;67.91;11.00;11.13;60;0;95950.45;0.00;0.00;0.00;0.00;2.00;8.10
91;68.22;10.94;11.05;64;0;95947.19;0.00;0.00;0.00;0.00;2.00;8.10
92;68.66;10.86;10.98;59;0;95948.29;0.00;0.00;0.00;0.00;2.00;8.40
93;69.07;10.81;10.90;53;0;95944.38;0.00;0.00;0.00;0.00;2.00;8.10
94;69.38;10.73;10.83;64;0;95938.53;0.00;0.00;0.00;0.00;2.00;8.00
95;69.82;10.66;10.75;64;0;95932.56;0.00;0.00;0.00;0.00;2.00;6.90
96;70.12;10.59;10.68;79;0;95933.14;0.00;0.00;0.00;0.00;2.00;7.10
97;70.53;10.48;10.61;76;0;95934.89;0.00;0.00;0.00;0.00;2.10;7.00
98;70.98;10.42;10.53;55;0;95934.48;0.00;0.00;0.00;0.00;2.30;7.60
99;71.28;10.33;10.45;71;0;95937.95;0.00;0.00;0.00;0.00;2.40;7.20
100;71.69;10.26;10.37;66;0;95937.66;0.00;0.00;0.00;0.00;2.40;7.30
101;72.00;10.20;10.33;60;0;95948.45;0.00;0.00;0.00;0.00;2.50;7.60
102;72.24;10.15;10.28;63;0;95948.44;0.00;0.00;0.00;0.00;2.40;7.00
103;72.44;10.09;10.25;73;0;95945.77;0.00;0.00;0.00;0.00;2.60;7.70
104;72.75;10.05;10.20;59;0;95950.52;0.00;0.00;0.00;0.00;2.70;7.90
105;72.96;9.99;10.17;71;0;95954.25;0.00;0.00;0.00;0.00;2.70;7.20
106;73.30;9.96;10.13;65;0;95951.98;0.00;0.00;0.00;0.00;2.70;7.60
107;73.50;9.91;10.08;62;0;95951.80;0.00;0.00;0.00;0.00;2.50;8.00
108;73.71;9.87;10.07;67;0;95947.94;0.00;0.00;0.00;0.00;2.40;7.20
109;74.02;9.83;10.04;68;0;95951.02;0.00;0.00;0.00;0.00;2.40;7.30
110;74.12;9.79;10.01;63;0;95950.70;0.00;0.00;0.00;0.00;2.30;6.90
111;74.46;9.75;9.97;63;0;95951.06;0.00;0.00;0.00;0.00;2.20;5.40
112;74.66;9.72;9.93;66;0;95952.91;0.00;0.00;0.00;0.00;2.20;5.20
113;74.87;9.69;9.90;66;0;95949.16;0.00;0.00;0.00;0.00;2.10;5.40
114;75.08;9.65;9.84;64;0;95947.58;0.00;0.00;0.00;0.00;2.00;5.10
115;75.18;9.61;9.79;84;0;95947.12;0.00;0.00;0.00;0.00;2.00;5.70
116;75.38;9.58;9.75;64;0;95944.03;0.00;0.00;0.00;0.00;2.00;4.70
117;75.52;9.53;9.71;79;0;95947.62;0.00;0.00;0.00;0.00;2.00;4.90
118;75.73;9.48;9.66;67;0;95950.38;0.00;0.00;0.00;0.00;2.00;5.20
119;75.93;9.43;9.61;44;0;95946.80;0.00;0.00;0.00;0.00;2.00;6.10
120;76.14;9.39;9.57;67;0;95947.51;0.00;0.00;0.00;0.00;1.90;6.50
121;76.45;9.35;9.54;69;0;95947.86;0.00;0.00;0.00;0.00;2.00;7.20
122;76.68;9.33;9.53;62;0;95948.42;0.00;0.00;0.00;0.00;1.90;7.00
123;76.89;9.28;9.49;56;0;95948.05;0.00;0.00;0.00;0.00;1.90;6.70
124;77.10;9.26;9.48;58;0;95951.83;0.00;0.00;0.00;0.00;1.80;6.40
125;77.30;9.21;9.46;50;0;95953.09;0.00;0.00;0.00;0.00;1.80;5.80
126;77.61;9.18;9.42;81;0;95951.73;0.00;0.00;0.00;0.00;1.80;5.50
